effect	estimate	se	df	t_value	p_value	roi	atlas
condition2	-0.129289662790686	0.0725543547537037	3237.97077965202	-1.78196971401066	0.0748478585437852	312	Glasser
task2	-0.0718168011716473	0.0574195960589373	3933.7566752129	-1.25073678849869	0.211104909962432	312	Glasser
task3	-0.0806603496445477	0.0585235285415276	3746.11957774132	-1.37825506517967	0.168206860036549	312	Glasser
condition2:task2	0.0706429928190143	0.0747312148783683	3237.97077926467	0.945294318230903	0.344579170495834	312	Glasser
condition2:task3	0.28693624546785	0.0784557630242632	3237.97078023631	3.65729978789592	0.000258942678377466	312	Glasser
(Intercept)	0.118540632392531	0.0512739713067773	3982.84678224693	2.31190659454268	0.0208336019061799	313	Glasser
condition2	0.0295603720930287	0.0644544242278401	3234.14361639427	0.458624407046686	0.646534723532808	313	Glasser
task2	-0.0653917844935707	0.0521718934074348	3854.32546184156	-1.25339105450699	0.210139449695868	313	Glasser
task3	-0.10810054739732	0.0527402777212667	3666.93556142911	-2.04967724987406	0.0404669205671476	313	Glasser
condition2:task2	0.0159141838559793	0.0663882608174714	3234.14361688803	0.239713823799872	0.810567308420926	313	Glasser
condition2:task3	-0.0642727520142885	0.0696970023405329	3234.14361592274	-0.922173836117914	0.356506694991496	313	Glasser
(Intercept)	0.0329882910766695	0.0391442165202398	3982.75871673102	0.842737293250274	0.39942599011442	314	Glasser
condition2	0.055309325581395	0.048967402853262	3244.37142834872	1.12951315280366	0.258764927388716	314	Glasser
task2	-0.0412185860179992	0.0397699373263499	3841.1669546706	-1.03642572226759	0.300068815892374	314	Glasser
task3	-0.0297603151190471	0.040153871174583	3658.53312626747	-0.74115681124875	0.45864593480558	314	Glasser
condition2:task2	-0.0207564119836613	0.0504365798177806	3244.37142858541	-0.411534883186984	0.680707551916529	314	Glasser
condition2:task3	-0.0626956090459619	0.0529503014286408	3244.37142684639	-1.18404631049088	0.236481470622162	314	Glasser
(Intercept)	0.07491617230311	0.0370916430987513	3983.22661325959	2.01975879320461	0.0434752446613731	315	Glasser
condition2	0.040948976744205	0.0468695867547262	3221.80319268538	0.873679065243216	0.382358169772114	315	Glasser
task2	-0.0842007246094837	0.0377969446732008	3867.87038714273	-2.22771246029271	0.025957002053362	315	Glasser
task3	-0.113565105408519	0.038260630333076	3675.47158631384	-2.96819745048325	0.0030148540885858	315	Glasser
condition2:task2	-0.0128609965742342	0.0482758226011095	3221.80319412444	-0.266406575409418	0.789943149778752	315	Glasser
condition2:task3	-0.124619831074914	0.0506818536799989	3221.80318982444	-2.45886489988614	0.0139899309455596	315	Glasser
(Intercept)	0.0467126914199266	0.0771876164727994	3985.62187624556	0.605183752971411	0.545091364827794	316	Glasser
condition2	0.0396536395348622	0.0979177427334982	3268.04330928761	0.404968889476825	0.685526884657324	316	Glasser
task2	-0.119582391998848	0.0787360944579196	3888.54820695884	-1.51877474774621	0.128900500056901	316	Glasser
task3	0.878454378988093	0.0797858487282896	3707.76570291459	11.0101527149215	9.14980720452263e-28	316	Glasser
condition2:task2	-0.00464238174449239	0.100855584719376	3268.04331011008	-0.0460299918681696	0.963289157574106	316	Glasser
condition2:task3	0.393585039598997	0.10588215202035	3268.04330793211	3.71719909436059	0.00020482096851242	316	Glasser
(Intercept)	-0.0124672044008527	0.0693447065722034	3984.05343174137	-0.179785956522457	0.857329752141735	317	Glasser
condition2	-0.0322260116279311	0.087250046781563	3263.92641426107	-0.36935237076275	0.711889054058704	317	Glasser
task2	0.170686047533996	0.0705780332515286	3864.01178693261	2.41840186911554	0.0156347883428709	317	Glasser
task3	1.36655791726819	0.0713637018011886	3684.14200489663	19.1492016638273	5.38250030073177e-78	317	Glasser
condition2:task2	0.0595491844324638	0.0898678241480444	3263.92641463052	0.662630757971452	0.50761385324602	317	Glasser
condition2:task3	0.59997423800589	0.0943467696375694	3263.92641331206	6.35924515816149	2.30971075900968e-10	317	Glasser
(Intercept)	0.022665506522296	0.0415551236174617	3973.60055419162	0.545432296891829	0.58548684704303	318	Glasser
condition2	0.0771741976744188	0.0528675012537095	3230.68152877449	1.45976631851886	0.144451535682923	318	Glasser
task2	-0.0439770623732259	0.0424220686085114	3880.04664729993	-1.03665530266957	0.299961130468236	318	Glasser
task3	-0.0752022965112252	0.0430253384146093	3691.11916934456	-1.74786066262968	0.0805713027576833	318	Glasser
condition2:task2	0.00344930445626285	0.0544581339214026	3230.68152917986	0.0633386458162725	0.94950076098727	318	Glasser
condition2:task3	-0.172983365658608	0.0571839800353215	3230.68152809767	-3.02503193292526	0.00250564185224741	318	Glasser
(Intercept)	0.0583100898300715	0.0386256942377579	3989.88447112743	1.5096192050594	0.131219801218807	319	Glasser
condition2	0.0259366976744114	0.0499028697350973	3248.01934078456	0.519743610178991	0.603277704555602	319	Glasser
task2	-0.121827161784694	0.0395553345272369	3930.81135943633	-3.07991736742378	0.00208488678452218	319	Glasser
task3	-0.0899967081621604	0.0402927562891255	3745.43193499737	-2.23357040943981	0.0255701754929521	319	Glasser
condition2:task2	0.00791571875618375	0.0514001136648577	3248.01934154929	0.154001969874937	0.877617749924588	319	Glasser
condition2:task3	-0.0390300441311039	0.0539618570857402	3248.01933936999	-0.723289490743228	0.469554130250084	319	Glasser
(Intercept)	0.0546199678583883	0.0264949612535355	3987.86570573279	2.06152284337083	0.0393178555189208	320	Glasser
condition2	0.0253176162790727	0.0341252813236079	3208.72530165205	0.741902053172466	0.458200981089299	320	Glasser
task2	-0.0632396301180354	0.0271172872799975	3918.71578424137	-2.33207803808174	0.0197469909216603	320	Glasser
task3	-0.122247339473454	0.0275975980207294	3721.73704878577	-4.42963693367918	9.71065093287815e-06	320	Glasser
condition2:task2	0.00338831927333528	0.0351491476981143	3208.72530152134	0.0963983338212513	0.92321023541897	320	Glasser
condition2:task3	-0.110985391869624	0.0369009550667201	3208.725302446	-3.00765635114195	0.00265314054662103	320	Glasser
(Intercept)	-0.0318638077012396	0.0454961109198753	3982.72636047476	-0.700363329018517	0.48374134097816	321	Glasser
condition2	0.043200627906981	0.0560526540486031	3222.7372211094	0.770715118494155	0.440932305585233	321	Glasser
task2	-0.301880556957377	0.045970582584493	3782.33652154224	-6.56682034434797	5.83965988145242e-11	321	Glasser
task3	-0.0326690823433415	0.0462498581653431	3603.82476269703	-0.706360703346367	0.480009514745034	321	Glasser
condition2:task2	0.0331171468805553	0.0577344109589119	3222.73722133961	0.573611929705561	0.566270462731408	321	Glasser
condition2:task3	-0.0395158739699736	0.0606118510439059	3222.73722030976	-0.651949631786517	0.514480157397215	321	Glasser
(Intercept)	-0.000290129787673125	0.0294544671045141	3975.89026230726	-0.00985011158557544	0.992141369322417	322	Glasser
condition2	0.021292639534884	0.037545790159674	3226.63022933545	0.567111237886621	0.570678058005095	322	Glasser
task2	-0.00860377542371602	0.0300825943323838	3886.23512673406	-0.286005100778628	0.774889458642724	322	Glasser
task3	0.00755164680445608	0.0305246907638974	3695.9875524016	0.247394702959208	0.804616514702429	322	Glasser
condition2:task2	-0.00406043072806582	0.0386754361415358	3226.63022930089	-0.104987328732541	0.916392388921163	322	Glasser
condition2:task3	-0.0354519275033259	0.0406054769072717	3226.63022931109	-0.873082406698123	0.382683131168423	322	Glasser
(Intercept)	0.778548702446392	0.0727740501537407	3980.24358611148	10.6981637108509	2.36048373645734e-26	323	Glasser
condition2	1.24967672093023	0.0931603617373327	3208.07088766484	13.4142536334682	5.83941247057001e-40	323	Glasser
task2	-0.642832016645196	0.0743942066746208	3897.95716703781	-8.64088811991451	8.01461542028522e-18	323	Glasser
task3	-0.858925426737715	0.0755808147245837	3701.35097448374	-11.3643314095996	1.92551445289296e-29	323	Glasser
condition2:task2	-0.46208027199406	0.095959374111249	3208.07088771349	-4.81537396709523	1.53724397544574e-06	323	Glasser
condition2:task3	-1.4375724014036	0.100752198877979	3208.07088758342	-14.2683972897171	7.87933636160614e-45	323	Glasser
(Intercept)	2.24587119389715	0.0801382464298688	3981.6625489139	28.0249605394419	6.87491179814985e-158	324	Glasser
condition2	0.38528700000014	0.0994703240197832	3216.98039455237	3.87338639736925	0.000109470511962757	324	Glasser
task2	-2.42350036501818	0.0812035038338316	3807.09737124128	-29.8447757867374	4.73998331480457e-176	324	Glasser
task3	-2.61109221536758	0.0818340382077989	3621.89445023641	-31.9071656800964	4.28758611552191e-197	324	Glasser
condition2:task2	-0.340237458215445	0.102454748354907	3216.98039348007	-3.32085592594353	0.000907432670189812	324	Glasser
condition2:task3	-0.583652035433212	0.107561016781621	3216.98039751683	-5.42624133628442	6.18163647889443e-08	324	Glasser
(Intercept)	2.58699593317503	0.0787306968492164	3981.56017745142	32.858796336194	9.70251229300931e-210	325	Glasser
condition2	1.65936290697716	0.0980411134948034	3216.60436631478	16.925174019623	1.26398579907458e-61	325	Glasser
task2	-2.23744981012667	0.0798685213094945	3818.38542011643	-28.0141634456514	3.2357527005593e-157	325	Glasser
task3	-2.75185749383289	0.0805503773805222	3631.06219660294	-34.1631856152956	4.68330119188721e-222	325	Glasser
condition2:task2	-0.939705214342615	0.10098265699373	3216.60436575111	-9.30560991676979	2.39320657735337e-20	325	Glasser
condition2:task3	-1.87139924359136	0.10601555748231	3216.60436685736	-17.6521190666156	1.23372320981954e-66	325	Glasser
(Intercept)	-0.00999680154758496	0.0384465027541947	3988.70905322377	-0.260018488846668	0.794862932454314	326	Glasser
condition2	-0.0150574186046546	0.0495902654397461	3222.7878088451	-0.303636580105623	0.761424380008637	326	Glasser
task2	-0.128433469790287	0.0393601731599669	3923.99863291025	-3.2630311169697	0.00111171584005066	326	Glasser
task3	-0.0535292386898491	0.0400744407406652	3731.23271066803	-1.33574512084284	0.181714063914032	326	Glasser
condition2:task2	0.0726126218624447	0.0510781302519104	3222.78780889587	1.42159905823352	0.155239437989606	326	Glasser
condition2:task3	0.0370770603369378	0.053623826259063	3222.78781039711	0.691428846532027	0.489345884141497	326	Glasser
(Intercept)	-0.126540290149643	0.0365643983892241	3985.34456069893	-3.46075132435205	0.000544325407081031	327	Glasser
condition2	-0.0185448837209367	0.0465189404096918	3240.11704995617	-0.398652324356748	0.690175670229136	327	Glasser
task2	-0.0654452898860562	0.0373246020392494	3891.41153945899	-1.75340891289975	0.0796105686323783	327	Glasser
task3	0.275151096473693	0.0378522986292313	3702.68454880211	7.26907232685754	4.3935608923801e-13	327	Glasser
condition2:task2	0.0585758348540816	0.0479146557566654	3240.11704928837	1.222503510232	0.221606195284347	327	Glasser
condition2:task3	0.153070488051647	0.0503026865487531	3240.1170518249	3.04298832833295	0.00236120580716769	327	Glasser
(Intercept)	0.772209756819944	0.0587556346517035	3984.50207628457	13.1427353546177	1.18044228995164e-38	328	Glasser
condition2	1.25139672093031	0.0746803446155447	3221.90569288782	16.756707904503	1.71422783171638e-60	328	Glasser
task2	-0.762321129010945	0.0599633240544419	3885.38035684101	-12.7131232471172	2.61876234136299e-36	328	Glasser
task3	-1.02440153218502	0.0607950702842103	3691.79253113834	-16.8500756294229	1.95970445346747e-61	328	Glasser
condition2:task2	-0.50555647234674	0.0769209911603547	3221.90569284975	-6.57241235091241	5.75240391774749e-11	328	Glasser
condition2:task3	-1.45962467762322	0.0807546761268436	3221.90569297079	-18.0748007128473	1.24024819909918e-69	328	Glasser
(Intercept)	1.20855233849136	0.0636920448868045	3982.02442343315	18.9749338498903	6.20727525643426e-77	329	Glasser
condition2	1.32965811627897	0.0788332990799667	3220.84956892601	16.8667064780607	3.11835805793215e-61	329	Glasser
task2	-0.791910730053897	0.0644714898341586	3798.23652396291	-12.2831150961603	4.89912501391559e-34	329	Glasser
task3	-1.19823881961958	0.0649298154521715	3615.90102420852	-18.4543697109724	9.54800416675872e-73	329	Glasser
condition2:task2	-0.558394621236478	0.0811985473940823	3220.84956802197	-6.87690407226636	7.31673959755163e-12	329	Glasser
condition2:task3	-1.4262852914758	0.0852454225805515	3220.84957085438	-16.7315176381237	2.5349052997865e-60	329	Glasser
(Intercept)	1.70707061355557	0.0827806642680887	3981.61743004412	20.6216104769001	7.45761564112783e-90	330	Glasser
condition2	1.4876726511624	0.10323485143313	3217.72911141386	14.4105661073774	1.13862660010607e-45	330	Glasser
task2	-1.24642927254021	0.0840186501642859	3823.74927758833	-14.835149935199	1.88545044901536e-48	330	Glasser
task3	-1.81668911513319	0.0847656448317192	3635.8681046373	-21.4319034408311	4.67298043255299e-96	330	Glasser
condition2:task2	-0.734705123541992	0.106332223497472	3217.72911060552	-6.90952468946969	5.8372841479481e-12	330	Glasser
condition2:task3	-1.66081318659546	0.111631742400262	3217.72911333601	-14.8776069501855	1.81486521310841e-48	330	Glasser
(Intercept)	0.183925334164279	0.0457849831777281	3975.69197502266	4.01715412781344	5.99940146269717e-05	331	Glasser
condition2	0.334312988372163	0.0584769541784012	3204.23313010093	5.71700412699749	1.18367580461088e-08	331	Glasser
task2	-0.121648019885444	0.0467822913993	3887.81754970763	-2.60030058910848	0.00934946953118801	331	Glasser
task3	-0.259126938829422	0.0474960276073151	3691.29833206019	-5.45576023687322	5.19682703841609e-08	331	Glasser
condition2:task2	-0.0934311410710298	0.06023635932178	3204.23312903771	-1.55107549863571	0.120982349363764	331	Glasser
condition2:task3	-0.504429824664079	0.0632423662519952	3204.23313209459	-7.97613774687257	2.08219682632525e-15	331	Glasser
(Intercept)	0.434439752774722	0.0646652585726134	3989.03198573421	6.71828679517122	2.09881039074581e-11	332	Glasser
condition2	0.873857116279209	0.083397727347901	3236.1101584421	10.4781886037954	2.75033140151277e-25	332	Glasser
task2	-0.420628984975393	0.0662004239889306	3925.39327352756	-6.35387146532062	2.33945423617522e-10	332	Glasser
task3	-0.744117504786273	0.0673991630039397	3736.30402006333	-11.0404561662402	6.55458848750225e-28	332	Glasser
condition2:task2	-0.382007264296212	0.0858999229468775	3236.11015803105	-4.44711998790096	8.99567417623197e-06	332	Glasser
condition2:task3	-1.21643372257843	0.0901811111928471	3236.11015873077	-13.488786138121	2.20206556455966e-40	332	Glasser
(Intercept)	0.953299344490506	0.0853424738790596	3986.12540052001	11.170280180083	1.50648166937913e-28	333	Glasser
condition2	0.532686127906754	0.109275064880162	3210.70920245013	4.87472717120717	1.14245843154797e-06	333	Glasser
task2	-0.564268100567428	0.0872435300877766	3903.95542385559	-6.46773577364088	1.11778458677121e-10	333	Glasser
task3	-0.860688049633363	0.0886369239818846	3706.89459378689	-9.71026532700151	4.97806728482434e-22	333	Glasser
condition2:task2	-0.221141180314671	0.112553662452497	3210.70920181208	-1.96476218983993	0.0495278781729241	333	Glasser
condition2:task3	-0.565403513733517	0.118163253243753	3210.7092036362	-4.78493523335191	1.78757754562566e-06	333	Glasser
(Intercept)	0.0359290485102503	0.0340075285415979	3983.6113176833	1.05650278191495	0.290802635801652	334	Glasser
condition2	0.0216370813953518	0.0428705742848654	3243.96315857752	0.504707057376424	0.613798884908112	334	Glasser
task2	0.0276171032375815	0.0346314121338306	3865.36635993509	0.79745819000557	0.425233959023167	334	Glasser
task3	-0.0268757755333551	0.0350343500162694	3679.59753736488	-0.767126420809133	0.443055571880766	334	Glasser
condition2:task2	0.0152820014658379	0.0441568271086828	3243.96315872101	0.346084681950187	0.729301518445483	334	Glasser
condition2:task3	-0.0463119652536196	0.0463575705169615	3243.963157736	-0.999016228356375	0.317861341845338	334	Glasser
(Intercept)	-0.0272798036878562	0.025379105819368	3982.95241773572	-1.07489223150792	0.282488090402347	335	Glasser
condition2	0.140692906976766	0.031974060894372	3228.43695084358	4.40022014849952	1.11640802822247e-05	335	Glasser
