contrast	estimate	se	df	z_ratio	p_value	roi	atlas
criticalLang vs. criticalMD	-0.340252979094679	0.0161238054670013	Inf	-21.102523209613	7.54031686931354e-99	44	DKT
criticalAlice vs. criticalLang	-0.17502944655515	0.0718624273858048	Inf	-2.43561834636447	0.0148663606542136	45	DKT
criticalAlice vs. criticalMD	-0.47004943836479	0.0729533556005664	Inf	-6.4431503457963	1.17018670639553e-10	45	DKT
criticalLang vs. criticalMD	-0.29501999180964	0.031584718900999	Inf	-9.3405926053788	9.57964251006094e-21	45	DKT
criticalAlice vs. criticalLang	-0.034640109123722	0.0423220924515708	Inf	-0.81848762944225	0.413078802858606	46	DKT
criticalAlice vs. criticalMD	-0.266881701025921	0.0427666857483295	Inf	-6.24041111337101	4.36422337267221e-10	46	DKT
criticalLang vs. criticalMD	-0.232241591902199	0.0184527079573848	Inf	-12.5857729086996	2.52855678854277e-36	46	DKT
criticalAlice vs. criticalLang	0.124328903568881	0.0372985479656596	Inf	3.33334433510251	0.000858086731420881	47	DKT
criticalAlice vs. criticalMD	0.299153082788365	0.037801269583678	Inf	7.91383691825883	2.49575180824995e-15	47	DKT
criticalLang vs. criticalMD	0.174824179219485	0.016345650329033	Inf	10.6954557145373	1.06892889891166e-26	47	DKT
criticalAlice vs. criticalLang	-0.626031133931784	0.0827569903552617	Inf	-7.56469189181891	3.88785015748648e-14	48	DKT
criticalAlice vs. criticalMD	-1.39499818178475	0.0828769828993425	Inf	-16.8321545136245	1.41845288463335e-63	48	DKT
criticalLang vs. criticalMD	-0.768967047852968	0.035520174681136	Inf	-21.6487406032198	6.24639027565289e-104	48	DKT
criticalAlice vs. criticalLang	-0.0531796513766051	0.0439196708348546	Inf	-1.21083902419419	0.225957105672239	49	DKT
criticalAlice vs. criticalMD	-0.00933975013911633	0.0445010439416737	Inf	-0.209877102014903	0.83376359415357	49	DKT
